Accident_ID,Location,Severity,Weather_Condition,Number_of_Casualties,date_time,traffic_volume,weather_description,temp(K),rain_intensity_level,day_of_week,hour_of_day,State
935,Salt Lake City,Severe,Rain,6,04-02-2023 18:00,290,thunderstorm with rain,287.7,4,Saturday,18,West Bengal
936,Gariahat,Minor,Rain,21,04-02-2023 19:00,913,heavy rain,299.4,3,Saturday,19,West Bengal
937,Hinjewadi,Moderate,Rain,21,04-02-2023 20:00,2081,heavy rain,295.6,3,Saturday,20,Maharashtra
938,Banjara Hills,Minor,Fog,3,04-02-2023 21:00,3802,heavy rain,289,3,Saturday,21,Telangana
939,Jubilee Hills,Moderate,Fog,5,04-02-2023 22:00,238,thunderstorm with rain,290.7,4,Saturday,22,Telangana
940,Anna Nagar,Severe,Rain,6,04-02-2023 23:00,3397,heavy rain,287.8,3,Saturday,23,Tamil Nadu
941,T. Nagar,Minor,Rain,2,05-02-2023 00:00,3722,thunderstorm with rain,280.4,4,Sunday,0,Tamil Nadu
942,Civil Lines,Minor,Fog,7,05-02-2023 01:00,372,heavy rain,289.8,3,Sunday,1,Rajasthan
943,Kalyani Nagar,Minor,Rain,9,05-02-2023 02:00,852,drizzle rain,294.1,2,Sunday,2,Maharashtra
944,Vasant Kunj,Severe,Clear,8,05-02-2023 03:00,953,light rain,300.6,1,Sunday,3,Delhi
945,Alwarpet,Moderate,Rain,8,05-02-2023 04:00,1443,drizzle rain,292.3,2,Sunday,4,Tamil Nadu
946,Koramangala,Severe,Rain,9,05-02-2023 05:00,3909,light rain,296.6,1,Sunday,5,Karnataka
947,Bandra,Minor,Rain,21,05-02-2023 06:00,1281,thunderstorm with rain,275.6,4,Sunday,6,Maharashtra
948,Indiranagar,Moderate,Rain,11,05-02-2023 07:00,1883,drizzle rain,286.2,2,Sunday,7,Karnataka
949,Connaught Place,Minor,Rain,10,05-02-2023 08:00,2723,heavy rain,270.3,3,Sunday,8,Delhi
950,Salt Lake City,Moderate,Fog,10,05-02-2023 09:00,655,light rain,278.6,1,Sunday,9,West Bengal
951,Gariahat,Severe,Fog,10,05-02-2023 10:00,1028,light rain,295.4,1,Sunday,10,West Bengal
952,Hinjewadi,Minor,Rain,21,05-02-2023 11:00,1094,drizzle rain,304.7,2,Sunday,11,Maharashtra
953,Banjara Hills,Minor,Rain,21,05-02-2023 12:00,1584,thunderstorm with rain,273.5,4,Sunday,12,Telangana
954,Jubilee Hills,Minor,Fog,3,05-02-2023 13:00,2158,drizzle rain,284.1,2,Sunday,13,Telangana
955,Anna Nagar,Severe,Rain,5,05-02-2023 14:00,3272,thunderstorm with rain,298,4,Sunday,14,Tamil Nadu
956,T. Nagar,Moderate,Clear,6,05-02-2023 15:00,2634,thunderstorm with rain,277.1,4,Sunday,15,Tamil Nadu
957,Civil Lines,Severe,Rain,21,05-02-2023 16:00,2196,light rain,289.4,1,Sunday,16,Rajasthan
958,Kalyani Nagar,Minor,Rain,21,05-02-2023 17:00,2595,drizzle rain,295.7,2,Sunday,17,Maharashtra
959,Vasant Kunj,Moderate,Rain,3,05-02-2023 18:00,389,drizzle rain,291.6,2,Sunday,18,Delhi
960,Alwarpet,Minor,Rain,5,05-02-2023 19:00,704,thunderstorm with rain,276.6,4,Sunday,19,Tamil Nadu
961,Koramangala,Moderate,Rain,6,05-02-2023 20:00,1414,drizzle rain,282.4,2,Sunday,20,Karnataka
962,Bandra,Severe,Fog,2,05-02-2023 21:00,1731,heavy rain,297.4,3,Sunday,21,Maharashtra
963,Indiranagar,Minor,Fog,7,05-02-2023 22:00,3640,heavy rain,289.4,3,Sunday,22,Karnataka
964,Connaught Place,Minor,Rain,9,05-02-2023 23:00,3680,drizzle rain,270.2,2,Sunday,23,Delhi
965,Salt Lake City,Minor,Rain,8,06-02-2023 00:00,1023,drizzle rain,296.6,2,Monday,0,West Bengal
966,Gariahat,Severe,Fog,8,06-02-2023 01:00,1128,thunderstorm with rain,271.2,4,Monday,1,West Bengal
967,Hinjewadi,Moderate,Rain,9,06-02-2023 02:00,1133,heavy rain,296.1,3,Monday,2,Maharashtra
968,Banjara Hills,Severe,Clear,21,06-02-2023 03:00,1340,heavy rain,277.1,3,Monday,3,Telangana
969,Jubilee Hills,Minor,Rain,11,06-02-2023 04:00,333,light rain,303.5,1,Monday,4,Telangana
970,Anna Nagar,Moderate,Rain,10,06-02-2023 05:00,2305,thunderstorm with rain,282.9,4,Monday,5,Tamil Nadu
971,T. Nagar,Minor,Rain,10,06-02-2023 06:00,3827,light rain,281.4,1,Monday,6,Tamil Nadu
972,Civil Lines,Moderate,Rain,10,06-02-2023 07:00,884,heavy rain,275.2,3,Monday,7,Rajasthan
973,Kalyani Nagar,Severe,Rain,21,06-02-2023 08:00,2919,thunderstorm with rain,280.7,4,Monday,8,Maharashtra
974,Vasant Kunj,Minor,Fog,21,06-02-2023 09:00,2420,drizzle rain,300.7,2,Monday,9,Delhi
975,Alwarpet,Minor,Fog,3,06-02-2023 10:00,2052,thunderstorm with rain,304.9,4,Monday,10,Tamil Nadu
976,Koramangala,Minor,Rain,5,06-02-2023 11:00,1014,drizzle rain,282.9,2,Monday,11,Karnataka
977,Bandra,Severe,Rain,6,06-02-2023 12:00,1372,drizzle rain,285.7,2,Monday,12,Maharashtra
978,Indiranagar,Moderate,Fog,21,06-02-2023 13:00,279,thunderstorm with rain,295.3,4,Monday,13,Karnataka
979,Connaught Place,Severe,Rain,21,06-02-2023 14:00,3133,drizzle rain,301,2,Monday,14,Delhi
980,Salt Lake City,Minor,Clear,3,06-02-2023 15:00,3484,light rain,290.8,1,Monday,15,West Bengal
981,Gariahat,Moderate,Rain,5,06-02-2023 16:00,402,heavy rain,283.7,3,Monday,16,West Bengal
982,Hinjewadi,Minor,Rain,6,06-02-2023 17:00,3011,drizzle rain,284.4,2,Monday,17,Maharashtra
983,Banjara Hills,Moderate,Rain,2,06-02-2023 18:00,1452,light rain,294.3,1,Monday,18,Telangana
984,Jubilee Hills,Severe,Rain,7,06-02-2023 19:00,1899,drizzle rain,270.1,2,Monday,19,Telangana
985,Anna Nagar,Minor,Rain,9,06-02-2023 20:00,1450,heavy rain,291.7,3,Monday,20,Tamil Nadu
986,T. Nagar,Minor,Fog,8,06-02-2023 21:00,1882,light rain,282.4,1,Monday,21,Tamil Nadu
987,Civil Lines,Minor,Fog,8,06-02-2023 22:00,1755,heavy rain,297.8,3,Monday,22,Rajasthan
988,Kalyani Nagar,Severe,Rain,9,06-02-2023 23:00,3712,heavy rain,273.3,3,Monday,23,Maharashtra
989,Vasant Kunj,Moderate,Rain,21,07-02-2023 00:00,3673,light rain,290.6,1,Tuesday,0,Delhi
990,Alwarpet,Severe,Fog,11,07-02-2023 01:00,2294,light rain,286.8,1,Tuesday,1,Tamil Nadu
991,Koramangala,Minor,Rain,10,07-02-2023 02:00,1456,light rain,292.5,1,Tuesday,2,Karnataka
992,Bandra,Moderate,Clear,10,07-02-2023 03:00,3576,thunderstorm with rain,272.3,4,Tuesday,3,Maharashtra
993,Indiranagar,Minor,Rain,10,07-02-2023 04:00,1749,light rain,290.3,1,Tuesday,4,Karnataka
994,Connaught Place,Moderate,Rain,21,07-02-2023 05:00,1366,light rain,289.7,1,Tuesday,5,Delhi
995,Salt Lake City,Severe,Rain,21,07-02-2023 06:00,3686,light rain,289.6,1,Tuesday,6,West Bengal
996,Gariahat,Minor,Rain,3,07-02-2023 07:00,3784,light rain,291.1,1,Tuesday,7,West Bengal
997,Hinjewadi,Minor,Rain,5,07-02-2023 08:00,1596,drizzle rain,293.7,2,Tuesday,8,Maharashtra
998,Banjara Hills,Minor,Fog,6,07-02-2023 09:00,3837,thunderstorm with rain,298.2,4,Tuesday,9,Telangana
999,Jubilee Hills,Severe,Fog,21,07-02-2023 10:00,3530,heavy rain,279.4,3,Tuesday,10,Telangana
1000,Anna Nagar,Moderate,Rain,21,07-02-2023 11:00,2903,light rain,298.9,1,Tuesday,11,Tamil Nadu
1001,T. Nagar,Severe,Rain,3,07-02-2023 12:00,670,drizzle rain,287.4,2,Tuesday,12,Tamil Nadu
1002,Civil Lines,Minor,Fog,5,07-02-2023 13:00,3218,drizzle rain,272.7,2,Tuesday,13,Rajasthan
1003,Kalyani Nagar,Moderate,Rain,6,07-02-2023 14:00,1235,drizzle rain,272,2,Tuesday,14,Maharashtra
1004,Vasant Kunj,Minor,Clear,2,07-02-2023 15:00,1553,heavy rain,281.7,3,Tuesday,15,Delhi
1005,Alwarpet,Moderate,Rain,7,07-02-2023 16:00,2983,light rain,297.5,1,Tuesday,16,Tamil Nadu
1006,Koramangala,Severe,Rain,9,07-02-2023 17:00,3031,thunderstorm with rain,294.8,4,Tuesday,17,Karnataka
1007,Bandra,Minor,Rain,8,07-02-2023 18:00,1167,thunderstorm with rain,297.6,4,Tuesday,18,Maharashtra
1008,Indiranagar,Minor,Rain,8,07-02-2023 19:00,557,drizzle rain,288.1,2,Tuesday,19,Karnataka
1009,Connaught Place,Minor,Rain,9,07-02-2023 20:00,3219,heavy rain,285.4,3,Tuesday,20,Delhi
1010,Salt Lake City,Severe,Fog,21,07-02-2023 21:00,3679,heavy rain,275.2,3,Tuesday,21,West Bengal
1011,Gariahat,Moderate,Fog,11,07-02-2023 22:00,867,heavy rain,281.5,3,Tuesday,22,West Bengal
1012,Hinjewadi,Severe,Rain,10,07-02-2023 23:00,572,thunderstorm with rain,285.2,4,Tuesday,23,Maharashtra
1013,Banjara Hills,Minor,Rain,10,08-02-2023 00:00,1231,drizzle rain,273.1,2,Wednesday,0,Telangana
1014,Jubilee Hills,Moderate,Fog,10,08-02-2023 01:00,1345,light rain,277.7,1,Wednesday,1,Telangana
1015,Anna Nagar,Minor,Rain,21,08-02-2023 02:00,1571,thunderstorm with rain,290.9,4,Wednesday,2,Tamil Nadu
1016,T. Nagar,Moderate,Clear,21,08-02-2023 03:00,2923,drizzle rain,295.7,2,Wednesday,3,Tamil Nadu
1017,Civil Lines,Severe,Rain,3,08-02-2023 04:00,289,drizzle rain,304.9,2,Wednesday,4,Rajasthan
1018,Kalyani Nagar,Minor,Rain,5,08-02-2023 05:00,3919,light rain,302.7,1,Wednesday,5,Maharashtra
1019,Vasant Kunj,Minor,Rain,6,08-02-2023 06:00,2945,light rain,292.5,1,Wednesday,6,Delhi
1020,Alwarpet,Minor,Rain,21,08-02-2023 07:00,3587,light rain,284.7,1,Wednesday,7,Tamil Nadu
1021,Koramangala,Severe,Rain,21,08-02-2023 08:00,3449,heavy rain,292.3,3,Wednesday,8,Karnataka
1022,Bandra,Moderate,Fog,3,08-02-2023 09:00,739,light rain,297.5,1,Wednesday,9,Maharashtra
1023,Indiranagar,Severe,Fog,5,08-02-2023 10:00,2979,drizzle rain,274.1,2,Wednesday,10,Karnataka
1024,Connaught Place,Minor,Rain,6,08-02-2023 11:00,1068,light rain,284.3,1,Wednesday,11,Delhi
1025,Salt Lake City,Moderate,Rain,2,08-02-2023 12:00,240,drizzle rain,299.4,2,Wednesday,12,West Bengal
1026,Gariahat,Minor,Fog,7,08-02-2023 13:00,939,thunderstorm with rain,283.4,4,Wednesday,13,West Bengal
1027,Hinjewadi,Moderate,Rain,9,08-02-2023 14:00,3975,heavy rain,290,3,Wednesday,14,Maharashtra
1028,Banjara Hills,Severe,Clear,8,08-02-2023 15:00,2146,thunderstorm with rain,290.6,4,Wednesday,15,Telangana
1029,Jubilee Hills,Minor,Rain,8,08-02-2023 16:00,2749,thunderstorm with rain,276.5,4,Wednesday,16,Telangana
1030,Anna Nagar,Minor,Rain,9,08-02-2023 17:00,3206,drizzle rain,282.7,2,Wednesday,17,Tamil Nadu
1031,T. Nagar,Minor,Rain,21,08-02-2023 18:00,3416,thunderstorm with rain,281.7,4,Wednesday,18,Tamil Nadu
1032,Civil Lines,Severe,Rain,11,08-02-2023 19:00,1424,drizzle rain,270.9,2,Wednesday,19,Rajasthan
1033,Kalyani Nagar,Moderate,Rain,10,08-02-2023 20:00,1128,light rain,270.8,1,Wednesday,20,Maharashtra
1034,Vasant Kunj,Severe,Fog,10,08-02-2023 21:00,2236,light rain,299.1,1,Wednesday,21,Delhi
1035,Alwarpet,Minor,Fog,10,08-02-2023 22:00,3995,drizzle rain,279.6,2,Wednesday,22,Tamil Nadu
1036,Koramangala,Moderate,Rain,21,08-02-2023 23:00,2708,light rain,288.1,1,Wednesday,23,Karnataka
1037,Bandra,Minor,Rain,21,09-02-2023 00:00,2979,heavy rain,280.5,3,Thursday,0,Maharashtra
1038,Indiranagar,Moderate,Fog,3,09-02-2023 01:00,2999,thunderstorm with rain,302.9,4,Thursday,1,Karnataka
1039,Connaught Place,Severe,Rain,5,09-02-2023 02:00,1124,heavy rain,279.1,3,Thursday,2,Delhi
1040,Salt Lake City,Minor,Clear,6,09-02-2023 03:00,3156,thunderstorm with rain,285,4,Thursday,3,West Bengal
1041,Gariahat,Minor,Rain,21,09-02-2023 04:00,1781,light rain,300.5,1,Thursday,4,West Bengal
1042,Hinjewadi,Minor,Rain,21,09-02-2023 05:00,3818,heavy rain,299.5,3,Thursday,5,Maharashtra
1043,Banjara Hills,Severe,Rain,3,09-02-2023 06:00,3524,light rain,276.5,1,Thursday,6,Telangana
1044,Jubilee Hills,Moderate,Rain,5,09-02-2023 07:00,589,thunderstorm with rain,298.1,4,Thursday,7,Telangana
1045,Anna Nagar,Severe,Rain,6,09-02-2023 08:00,1817,drizzle rain,286,2,Thursday,8,Tamil Nadu
1046,T. Nagar,Minor,Fog,2,09-02-2023 09:00,3130,drizzle rain,286.9,2,Thursday,9,Tamil Nadu
1047,Civil Lines,Moderate,Fog,7,09-02-2023 10:00,455,heavy rain,274.7,3,Thursday,10,Rajasthan
1048,Kalyani Nagar,Minor,Rain,9,09-02-2023 11:00,908,light rain,272.8,1,Thursday,11,Maharashtra
1049,Vasant Kunj,Moderate,Rain,8,09-02-2023 12:00,2038,light rain,295.5,1,Thursday,12,Delhi
1050,Alwarpet,Severe,Fog,8,09-02-2023 13:00,2144,heavy rain,287.4,3,Thursday,13,Tamil Nadu
1051,Koramangala,Minor,Rain,9,09-02-2023 14:00,2697,drizzle rain,285.3,2,Thursday,14,Karnataka
1052,Bandra,Minor,Clear,21,09-02-2023 15:00,209,thunderstorm with rain,295.5,4,Thursday,15,Maharashtra
1053,Indiranagar,Minor,Rain,11,09-02-2023 16:00,3071,heavy rain,296.8,3,Thursday,16,Karnataka
1054,Connaught Place,Severe,Rain,10,09-02-2023 17:00,997,thunderstorm with rain,275.6,4,Thursday,17,Delhi
1055,Salt Lake City,Moderate,Rain,10,09-02-2023 18:00,3513,drizzle rain,291.4,2,Thursday,18,West Bengal
1056,Gariahat,Severe,Rain,10,09-02-2023 19:00,3522,light rain,274.7,1,Thursday,19,West Bengal
1057,Hinjewadi,Minor,Rain,21,09-02-2023 20:00,1076,drizzle rain,296.3,2,Thursday,20,Maharashtra
1058,Banjara Hills,Moderate,Fog,21,09-02-2023 21:00,1228,heavy rain,293,3,Thursday,21,Telangana
1059,Jubilee Hills,Minor,Fog,3,09-02-2023 22:00,3390,light rain,303.5,1,Thursday,22,Telangana
1060,Anna Nagar,Moderate,Rain,5,09-02-2023 23:00,1215,heavy rain,272.4,3,Thursday,23,Tamil Nadu
1061,T. Nagar,Severe,Rain,6,10-02-2023 00:00,2024,heavy rain,272,3,Friday,0,Tamil Nadu
1062,Civil Lines,Minor,Fog,21,10-02-2023 01:00,573,drizzle rain,279.9,2,Friday,1,Rajasthan
1063,Kalyani Nagar,Minor,Rain,21,10-02-2023 02:00,3336,heavy rain,279.2,3,Friday,2,Maharashtra
1064,Vasant Kunj,Minor,Clear,3,10-02-2023 03:00,2393,drizzle rain,278.6,2,Friday,3,Delhi
1065,Alwarpet,Severe,Rain,5,10-02-2023 04:00,423,light rain,301.7,1,Friday,4,Tamil Nadu
1066,Koramangala,Moderate,Rain,6,10-02-2023 05:00,1462,drizzle rain,278.7,2,Friday,5,Karnataka
1067,Bandra,Severe,Rain,2,10-02-2023 06:00,2424,light rain,279.5,1,Friday,6,Maharashtra
1068,Indiranagar,Minor,Rain,7,10-02-2023 07:00,2002,drizzle rain,296.6,2,Friday,7,Karnataka
1069,Connaught Place,Moderate,Rain,9,10-02-2023 08:00,1052,thunderstorm with rain,285.7,4,Friday,8,Delhi
1070,Salt Lake City,Minor,Fog,8,10-02-2023 09:00,3553,thunderstorm with rain,297.2,4,Friday,9,West Bengal
1071,Gariahat,Moderate,Fog,8,10-02-2023 10:00,262,heavy rain,272.3,3,Friday,10,West Bengal
1072,Hinjewadi,Severe,Rain,9,10-02-2023 11:00,1440,drizzle rain,287.1,2,Friday,11,Maharashtra
1073,Banjara Hills,Minor,Rain,21,10-02-2023 12:00,3074,drizzle rain,271.2,2,Friday,12,Telangana
1074,Jubilee Hills,Minor,Fog,11,10-02-2023 13:00,3042,light rain,272.2,1,Friday,13,Telangana
1075,Anna Nagar,Minor,Rain,10,10-02-2023 14:00,888,heavy rain,301.7,3,Friday,14,Tamil Nadu
1076,T. Nagar,Severe,Clear,10,10-02-2023 15:00,1684,drizzle rain,274.9,2,Friday,15,Tamil Nadu
1077,Civil Lines,Moderate,Rain,10,10-02-2023 16:00,1833,heavy rain,288.6,3,Friday,16,Rajasthan
1078,Kalyani Nagar,Severe,Rain,21,10-02-2023 17:00,2352,thunderstorm with rain,284.4,4,Friday,17,Maharashtra
1079,Vasant Kunj,Minor,Rain,21,10-02-2023 18:00,3370,drizzle rain,282.2,2,Friday,18,Delhi
1080,Alwarpet,Moderate,Rain,3,10-02-2023 19:00,710,drizzle rain,301.5,2,Friday,19,Tamil Nadu
1081,Koramangala,Minor,Rain,5,10-02-2023 20:00,584,heavy rain,270.8,3,Friday,20,Karnataka
1082,Bandra,Moderate,Fog,6,10-02-2023 21:00,604,drizzle rain,293.2,2,Friday,21,Maharashtra
1083,Indiranagar,Severe,Fog,21,10-02-2023 22:00,3070,heavy rain,303.7,3,Friday,22,Karnataka
1084,Connaught Place,Minor,Rain,21,10-02-2023 23:00,717,drizzle rain,289.6,2,Friday,23,Delhi
1085,Salt Lake City,Minor,Rain,3,11-02-2023 00:00,675,light rain,302.8,1,Saturday,0,West Bengal
1086,Gariahat,Minor,Fog,5,11-02-2023 01:00,2200,heavy rain,271.8,3,Saturday,1,West Bengal
1087,Hinjewadi,Severe,Rain,6,11-02-2023 02:00,2956,drizzle rain,284.7,2,Saturday,2,Maharashtra
1088,Banjara Hills,Moderate,Clear,2,11-02-2023 03:00,1868,thunderstorm with rain,279.1,4,Saturday,3,Telangana
1089,Jubilee Hills,Severe,Rain,7,11-02-2023 04:00,2093,drizzle rain,295.6,2,Saturday,4,Telangana
1090,Anna Nagar,Minor,Rain,9,11-02-2023 05:00,3018,thunderstorm with rain,304.3,4,Saturday,5,Tamil Nadu
1091,T. Nagar,Moderate,Rain,8,11-02-2023 06:00,1660,thunderstorm with rain,279,4,Saturday,6,Tamil Nadu
1092,Civil Lines,Minor,Rain,8,11-02-2023 07:00,3294,light rain,292.9,1,Saturday,7,Rajasthan
1093,Kalyani Nagar,Moderate,Rain,9,11-02-2023 08:00,3244,heavy rain,276.9,3,Saturday,8,Maharashtra
1094,Vasant Kunj,Severe,Fog,21,11-02-2023 09:00,3836,drizzle rain,289.8,2,Saturday,9,Delhi
1095,Alwarpet,Minor,Fog,11,11-02-2023 10:00,2924,light rain,286.2,1,Saturday,10,Tamil Nadu
1096,Koramangala,Minor,Rain,10,11-02-2023 11:00,913,drizzle rain,304,2,Saturday,11,Karnataka
1097,Bandra,Minor,Rain,10,11-02-2023 12:00,3729,thunderstorm with rain,291.3,4,Saturday,12,Maharashtra
1098,Indiranagar,Severe,Fog,10,11-02-2023 13:00,282,heavy rain,282.2,3,Saturday,13,Karnataka
1099,Connaught Place,Moderate,Rain,21,11-02-2023 14:00,1368,drizzle rain,274,2,Saturday,14,Delhi
1100,Salt Lake City,Severe,Clear,21,11-02-2023 15:00,3356,drizzle rain,275.3,2,Saturday,15,West Bengal
